Student Name,Student ID,Major
Heather Kennedy,SID81346,Economics
Mary Hall,SID81347,Economics
Timothy Randolph,SID81348,Literature
Virginia Daniel,SID81349,Psychology
Dustin Estes,SID81350,Biology
Joseph Anderson,SID81351,Biology
Robert Baker,SID81352,Mathematics
Erin Ramirez,SID81353,Psychology
Amber Lucas,SID81354,Medicine
Ashley Taylor,SID81355,Literature
Anthony Reynolds,SID81356,Medicine
Thomas Brown,SID81357,Biology
James Munoz,SID81358,Biology
Dr. Cheryl Davis MD,SID81359,Literature
Jocelyn Dorsey,SID81360,Economics
Teresa King,SID81361,Literature
Zachary Melendez,SID81362,Psychology
Aaron Jenkins,SID81363,Biology
Melanie Guzman,SID81364,Psychology
Benjamin Cain,SID81365,Art
Susan Wong,SID81366,Psychology
James Martinez,SID81367,History
Christina Yu,SID81368,Medicine
April Valencia,SID81369,History
Hannah Dawson,SID81370,Philosophy
Louis Cruz,SID81371,Engineering
Richard Cruz,SID81372,Economics
Denise Walker,SID81373,Medicine
Linda Diaz,SID81374,Literature
Ricardo Duran,SID81375,Physics
Linda Yu,SID81376,Physics
Michael Pace,SID81377,Literature
Justin Lewis,SID81378,Philosophy
Melissa Santos,SID81379,Economics
Ann Stephens,SID81380,Physics
Sandra Sexton,SID81381,Mathematics
Jennifer Turner,SID81382,Biology
Rebekah Evans,SID81383,Literature
Kara Mitchell,SID81384,Engineering
Nathaniel Cruz,SID81385,Psychology
Kyle Wilson,SID81386,History
Ryan Gordon,SID81387,Computer Science
Tabitha Brown,SID81388,Medicine
Michelle Gross,SID81389,Literature
Samantha Smith,SID81390,Economics
Jennifer Sparks,SID81391,Physics
Jason Crawford,SID81392,Economics
Barbara Schultz,SID81393,History
Nicole Salazar,SID81394,Literature
Robert Sloan,SID81395,Physics
David Fuentes,SID81396,History
Courtney Turner,SID81397,Philosophy
John Campbell,SID81398,Mathematics
Michael Holmes,SID81399,History
Anthony Hernandez,SID81400,Literature
John Huerta,SID81401,Engineering
Timothy Singleton,SID81402,Computer Science
Andrew Thompson,SID81403,Philosophy
Timothy Lee,SID81404,Art
Thomas Gregory,SID81405,Art
Kimberly Snow,SID81406,Physics
April Snyder,SID81407,Economics
Corey Davidson,SID81408,Philosophy
Robert Rivera,SID81409,Engineering
Heather Williams,SID81410,Psychology
Gabriela Wood,SID81411,Literature
Mark Smith,SID81412,Philosophy
Patricia Davis,SID81413,Biology
Stephanie Eaton,SID81414,Computer Science
Christopher Perkins,SID81415,Psychology
Brandon Walter,SID81416,Art
Cynthia Wiley MD,SID81417,Medicine
Rhonda Rogers,SID81418,Psychology
Sabrina Thompson,SID81419,Computer Science
Lynn Tucker,SID81420,Biology
Julie Hill,SID81421,Literature
Charles Jennings,SID81422,Physics
Stephanie Brown,SID81423,History
Leslie Moore,SID81424,Engineering
Jason Hancock,SID81425,Psychology
Michael White,SID81426,Economics
Bonnie Colon,SID81427,Biology
Chelsea Kelly,SID81428,Computer Science
Cesar Taylor,SID81429,Psychology
Clayton Johnson,SID81430,Physics
John Kirby,SID81431,Medicine
Shelia Wagner,SID81432,Physics
Kevin Bonilla,SID81433,Economics
Shannon Delgado,SID81434,Computer Science
Erica Padilla,SID81435,Physics
Steven Bailey,SID81436,Computer Science
Anita Roberts,SID81437,Computer Science
Eric Tran,SID81438,Physics
Kelli Mann,SID81439,Philosophy
William Spence,SID81440,Philosophy
David Roberts,SID81441,Literature
Andrew Wheeler,SID81442,Philosophy
Christina Moody,SID81443,Literature
Sheila Crawford,SID81444,Mathematics
Hector Huynh,SID81445,History
Katherine Boyd,SID81446,Literature
Steven Bryant,SID81447,Art
Robin Weaver,SID81448,Literature
Jasmine Bowen,SID81449,Medicine
Mandy Mcmillan,SID81450,Art
Michael James,SID81451,Medicine
Jennifer Robinson,SID81452,Mathematics
Brittany Sharp,SID81453,Medicine
Jonathan Holland,SID81454,Biology
Amanda Berry,SID81455,Mathematics
Patricia Moore,SID81456,Physics
William Barnett,SID81457,Engineering
Diana Pacheco,SID81458,Psychology
William King,SID81459,History
William Harris,SID81460,Literature
Patricia Patton,SID81461,Computer Science
Riley Gray,SID81462,History
Melissa Cannon,SID81463,Mathematics
Rebecca Cole,SID81464,Art
Shane Harris,SID81465,Art
Robert Rodriguez,SID81466,Economics
Zachary Keller,SID81467,Philosophy
Ms. Brittney Bradford,SID81468,Economics
Misty Moore,SID81469,Mathematics
Barbara Mcgrath,SID81470,Computer Science
Ronald Pope,SID81471,Art
Traci Church,SID81472,Psychology
Holly Simpson,SID81473,Engineering
Martha Dillon,SID81474,History
Dr. Deborah Parker,SID81475,Psychology
Terry Brown,SID81476,History
William Moon,SID81477,Engineering
Richard Gonzalez,SID81478,Mathematics
Joseph Barnes,SID81479,Art
Cory Donaldson,SID81480,Mathematics
Richard Maddox,SID81481,Mathematics
Thomas Cameron,SID81482,Economics
Danielle Scott,SID81483,Literature
Dwayne Perez,SID81484,Philosophy
Jeremy Long,SID81485,Medicine
Bridget Allen,SID81486,Computer Science
Matthew Schroeder,SID81487,Biology
Charles Solis,SID81488,Engineering
Kimberly Hernandez,SID81489,Mathematics
James Hobbs,SID81490,Engineering
Erik Russell,SID81491,Physics
Ryan Harris,SID81492,Psychology
Aaron Winters,SID81493,Art
Shelby Dalton,SID81494,Philosophy
Stacey Moran,SID81495,Philosophy
David Cook,SID81496,Art
Ariana James,SID81497,Medicine
Jesse Diaz III,SID81498,Psychology
Alan Wilson,SID81499,Psychology
Michael Day,SID81500,Medicine
Vanessa Sanchez,SID81501,Economics
Amanda Lopez,SID81502,Literature
James Hughes,SID81503,Physics
Robert Hebert,SID81504,Biology
Brittany Green,SID81505,Biology
Nathan Williams,SID81506,History
Holly Ramsey,SID81507,Medicine
Austin Kim,SID81508,Engineering
Justin Garcia,SID81509,Engineering
Victoria Cruz,SID81510,Biology
Jose Green,SID81511,Computer Science
Kathryn Fuller,SID81512,Psychology
Kelly Hernandez,SID81513,Mathematics
Kerry Contreras,SID81514,Engineering
Tammy Whitehead,SID81515,Computer Science
Andrew Brown,SID81516,Computer Science
Michael Rose,SID81517,Psychology
Susan Ramos,SID81518,Mathematics
Justin Harris,SID81519,Computer Science
Bryan Cook,SID81520,Philosophy
Stanley Chandler,SID81521,Physics
Maurice Davis,SID81522,Physics
Vanessa Lee,SID81523,Art
Kent Powers,SID81524,Philosophy
Susan Arellano,SID81525,Philosophy
Elizabeth Dean,SID81526,Psychology
Robert Black,SID81527,Engineering
Kyle Stone,SID81528,Medicine
Tracy Espinoza,SID81529,Economics
Taylor Briggs II,SID81530,Psychology
Glenn Miller,SID81531,History
Richard Palmer,SID81532,Medicine
Jerry Brewer,SID81533,Biology
Mr. Calvin Lynn,SID81534,Biology
Patricia Zimmerman,SID81535,Computer Science
Kayla Snow,SID81536,Literature
Michael Snow,SID81537,Mathematics
Thomas Lewis,SID81538,Biology
Diana Barr,SID81539,Literature
Mrs. Jacqueline Anderson MD,SID81540,Economics
Todd Pruitt,SID81541,Computer Science
Cameron Watson,SID81542,History
Darlene Hancock,SID81543,History
Dawn Carrillo,SID81544,Biology
Matthew Collier,SID81545,History
Charles Perez,SID81546,History
Lance Gutierrez,SID81547,Biology
Kelly Jones,SID81548,Philosophy
Hannah Johnson,SID81549,Art
Anthony Rivera,SID81550,Psychology
Robin Williams,SID81551,Physics
Ashley Ashley,SID81552,Economics
Raymond Wright,SID81553,Computer Science
Javier Mosley,SID81554,Engineering
Lisa Duke,SID81555,History
Ralph Hansen,SID81556,Economics
Casey Collins,SID81557,Computer Science
Donna Murphy,SID81558,Biology
Shannon Montes,SID81559,Literature
Dillon Mendoza,SID81560,Literature
Stefanie Steele,SID81561,History
Christine Morgan,SID81562,Art
Alicia Brown,SID81563,Art
Jared Hayes,SID81564,Engineering
Erik Fernandez,SID81565,Art
Stephen Johnson,SID81566,Psychology
Evelyn Velez,SID81567,Medicine
Caitlin Rowe,SID81568,Economics
Kevin Thomas,SID81569,History
Courtney Erickson,SID81570,Literature
Amy Brady,SID81571,Physics
John Alexander,SID81572,Engineering
Lisa Sanchez,SID81573,Mathematics
Rebecca Brown,SID81574,Psychology
John Anderson,SID81575,Medicine
Robert Shaw,SID81576,Computer Science
Katherine Mitchell,SID81577,Physics
Sarah Schwartz,SID81578,Economics
Shari Young,SID81579,Biology
Kelli Harris,SID81580,Medicine
Ashley Munoz,SID81581,Art
Andrew Hernandez,SID81582,Medicine
Karen Kaiser,SID81583,Biology
Trevor Salinas,SID81584,Economics
Ashley Raymond,SID81585,Economics
Alison Flores,SID81586,Art
Melanie Monroe,SID81587,Physics
Lauren Mitchell,SID81588,Engineering
Todd Rogers,SID81589,Medicine
Donald Rosario,SID81590,Art
Brandon Bates,SID81591,Economics
Julie Valenzuela,SID81592,Literature
Mark Miller,SID81593,Philosophy
Denise Morris,SID81594,Computer Science
Walter Clark,SID81595,Medicine
Gregory Brown,SID81596,Physics
Jose Roberts,SID81597,Biology
Courtney Chandler,SID81598,Engineering
Rhonda Roberts,SID81599,Philosophy
Tonya Cain,SID81600,Biology
Michael Barber IV,SID81601,Literature
Kathleen Travis,SID81602,Medicine
Mariah Wagner,SID81603,Medicine
Ashley Brown,SID81604,Computer Science
William Gray,SID81605,Philosophy
Gregory Hall PhD,SID81606,Art
Erica Davis,SID81607,Psychology
Joshua Kline,SID81608,Art
Laura Brown,SID81609,History
Jessica Jackson,SID81610,Philosophy
Mr. Christopher White,SID81611,History
Barry Christensen,SID81612,Literature
Sheri Williamson,SID81613,Biology
Joanna Little,SID81614,Medicine
Christopher Thomas,SID81615,Computer Science
James Dennis,SID81616,Literature
Kevin Wilkinson,SID81617,Engineering
Rebecca Carlson,SID81618,Physics
Juan Holder,SID81619,Biology
Allen Williams DDS,SID81620,Computer Science
Michael Raymond,SID81621,Philosophy
Amanda Salinas,SID81622,Engineering
Mr. Robert Hickman,SID81623,Physics
Nicholas Stephens PhD,SID81624,Medicine
Heather Madden,SID81625,Economics
Joe Lopez,SID81626,Mathematics
Thomas Andersen,SID81627,Medicine
Stephen Jarvis,SID81628,Mathematics
Charles Frazier,SID81629,Engineering
Kerri Sharp,SID81630,Biology
Jasmine Yates,SID81631,Literature
William Krause,SID81632,Mathematics
Jeffrey Jones,SID81633,Physics
Leah Robinson,SID81634,Engineering
Michelle King,SID81635,Economics
Sandra Watson,SID81636,Economics
Rachel Stokes,SID81637,Biology
Tammie Hernandez,SID81638,Art
Alisha Moreno,SID81639,Mathematics
Megan Torres,SID81640,Biology
Kathleen Leonard,SID81641,Philosophy
Michael Gonzales,SID81642,Economics
Susan Mcdonald,SID81643,Medicine
Monique Garcia,SID81644,Literature
Renee Gonzalez,SID81645,Psychology
Ryan Mccoy,SID81646,Literature
Christina Carpenter,SID81647,Computer Science
Michaela Nguyen,SID81648,Philosophy
Adrienne Martin,SID81649,Biology
John Anthony,SID81650,Engineering
Jennifer Jackson,SID81651,Economics
Brandon Combs,SID81652,Philosophy
Erik Ward,SID81653,Art
Taylor Mckay,SID81654,Art
Amanda Mendez,SID81655,Economics
Luke Burnett,SID81656,Economics
Edward Bennett,SID81657,Biology
Wayne Moore,SID81658,Mathematics
William Perez,SID81659,Psychology
Matthew Hill,SID81660,Economics
Andrew Parker,SID81661,History
Benjamin Allison,SID81662,Mathematics
Nicholas Montgomery,SID81663,Mathematics
Carlos Schultz,SID81664,Medicine
Raven Mccall,SID81665,Philosophy
Jamie Jackson,SID81666,Engineering
Nicole Francis,SID81667,Psychology
Edward Cook,SID81668,Biology
Mackenzie Freeman,SID81669,Literature
Tanya Johnson,SID81670,Physics
Patricia Green,SID81671,Computer Science
Tonya Paul,SID81672,Engineering
Travis Moss,SID81673,History
Mr. Keith Jennings,SID81674,Physics
Sarah Harris,SID81675,Engineering
Andrea Perry,SID81676,Engineering
Stephen Chang,SID81677,History
Christopher Lewis,SID81678,Art
Sean Cline,SID81679,Art
Erika Robertson,SID81680,Mathematics
Erika Bradshaw,SID81681,History
Christopher Fowler,SID81682,Engineering
Christian Harper,SID81683,Physics
Steve Burgess,SID81684,Literature
Michael Cisneros,SID81685,Philosophy
Aaron Edwards,SID81686,Physics
Cassandra Cole,SID81687,History
Steven Smith,SID81688,Psychology
Janice Johnson,SID81689,Psychology
Angela Garrett,SID81690,Biology
Samantha Garcia,SID81691,Biology
Alice Jackson,SID81692,Literature
Christopher Ramos,SID81693,Philosophy
Derek Odom,SID81694,Art
Sarah Burch,SID81695,Physics
Teresa Hammond,SID81696,Medicine
Lindsay Jackson,SID81697,Mathematics
Stephanie Ortiz,SID81698,Economics
Daniel Porter,SID81699,Literature
Nicholas Flores,SID81700,Literature
Dwayne Matthews,SID81701,Literature
Joseph Williams,SID81702,Psychology
Richard Keller DDS,SID81703,Engineering
Christian Williams,SID81704,Computer Science
Kirsten Fuller,SID81705,Economics
Alan Moses,SID81706,Biology
Dennis Wood,SID81707,Psychology
Joel Olsen,SID81708,Psychology
Robert Hahn MD,SID81709,Literature
Jason Franco,SID81710,Psychology
Anthony Howard,SID81711,Physics
Alan Suarez,SID81712,Engineering
Christina Wade,SID81713,Mathematics
John Riddle,SID81714,Biology
Tim Vang,SID81715,Medicine
Melissa Huerta,SID81716,History
William Sandoval,SID81717,Philosophy
Jeremy Sanchez,SID81718,Computer Science
Susan Chung,SID81719,Psychology
Cynthia Fox,SID81720,Art
Matthew Stevens,SID81721,Economics
Michele Morales,SID81722,Biology
Penny Singleton,SID81723,Philosophy
James Johnson,SID81724,Literature
Adam Briggs,SID81725,Economics
Nicholas Jenkins,SID81726,Art
Carlos Lopez,SID81727,Biology
Collin Owens,SID81728,Art
Mr. Connor White,SID81729,Art
Mr. Ryan Yates,SID81730,Mathematics
Michael Holland,SID81731,Literature
Mr. Juan Brown MD,SID81732,Mathematics
Dale Carter,SID81733,Economics
Christopher Martin,SID81734,Philosophy
Haley Gutierrez,SID81735,Medicine
Brittany Hudson,SID81736,Psychology
Sonya Lewis,SID81737,Philosophy
George Thomas,SID81738,Economics
Xavier Miller,SID81739,Biology
Michael Estrada,SID81740,Medicine
Courtney Reynolds,SID81741,History
Jennifer Watkins,SID81742,History
Joseph Johnson,SID81743,Economics
Justin Yu,SID81744,Computer Science
Jacob Mcmahon,SID81745,Computer Science
Linda Norton,SID81746,Medicine
Alexandra Riley DVM,SID81747,Literature
Amanda Jacobs,SID81748,Psychology
Francis Harris,SID81749,Physics
Lisa Powell,SID81750,Computer Science
Jaime Carter,SID81751,Philosophy
David Hodges,SID81752,Art
Brittany Sanchez,SID81753,Engineering
Thomas West,SID81754,Literature
Krista Grant,SID81755,Physics
Scott Miller,SID81756,Computer Science
Ariel Thompson,SID81757,Computer Science
Danielle Butler,SID81758,Medicine
Kelly Martin,SID81759,Biology
David Nelson,SID81760,Philosophy
Thomas Logan,SID81761,Art
Jenna Figueroa,SID81762,Psychology
Brandi Brooks,SID81763,History
Anthony Ellison,SID81764,Philosophy
Kelly Moss,SID81765,Mathematics
Steven Boyle,SID81766,Philosophy
Alexandra Koch,SID81767,Philosophy
Lucas Kelly,SID81768,Art
Michael Mccoy,SID81769,Biology
Sarah Herman,SID81770,Computer Science
Frank Hancock,SID81771,Medicine
Christopher Thompson,SID81772,Biology
Andrew Edwards,SID81773,Medicine
Catherine Gould,SID81774,Computer Science
Adam Delgado,SID81775,Engineering
Kristen Roberts,SID81776,Literature
Thomas Snow,SID81777,Literature
Olivia Williams,SID81778,Engineering
Lisa Fowler,SID81779,Physics
Anne Watson,SID81780,Medicine
Richard Hopkins,SID81781,Physics
Travis Cooper,SID81782,History
Stephen Lane,SID81783,Computer Science
Robert Blair,SID81784,Computer Science
Brianna Walker,SID81785,Computer Science
Gary Thompson,SID81786,Medicine
Lindsay Turner,SID81787,Medicine
Martin Lee,SID81788,Mathematics
Paul Davis Jr.,SID81789,Medicine
Jonathan Stewart,SID81790,Mathematics
Carrie Francis,SID81791,Art
Brian White,SID81792,Computer Science
Amanda Payne,SID81793,Medicine
Shelly Lopez,SID81794,Medicine
Colleen Glover,SID81795,Physics
Barbara Christensen,SID81796,Art
Kevin Wright,SID81797,Engineering
Matthew Hall,SID81798,Physics
Jodi Thomas,SID81799,Mathematics
Benjamin Humphrey MD,SID81800,Philosophy
Barbara Smith,SID81801,Mathematics
Dr. Raymond Ingram,SID81802,Philosophy
Spencer Harrison,SID81803,Medicine
Sherry Cunningham,SID81804,Medicine
Debra Gardner,SID81805,Philosophy
Brian Green,SID81806,Engineering
Michael Garcia DDS,SID81807,Computer Science
Cameron Jones,SID81808,Computer Science
Scott Charles,SID81809,Biology
Ashley Kramer,SID81810,Computer Science
Monica Jones,SID81811,Physics
Courtney Santos,SID81812,Art
Anita Gutierrez,SID81813,Physics
Denise Williams,SID81814,Physics
Vickie Green,SID81815,Physics
Bianca Jimenez,SID81816,Engineering
Brian Jones,SID81817,Mathematics
Valerie Harrison,SID81818,Biology
Ricky Parker,SID81819,Physics
Corey Jones,SID81820,Economics
Patricia Turner,SID81821,Art
Mark Romero,SID81822,Art
Erica Franco,SID81823,Philosophy
Kimberly Munoz,SID81824,Mathematics
Ernest Larson,SID81825,Psychology
Brian Hughes,SID81826,Medicine
William Ramirez,SID81827,Philosophy
Melissa Smith,SID81828,Philosophy
Sierra Smith,SID81829,Medicine
Angela Cunningham,SID81830,Philosophy
Aaron Bailey,SID81831,Medicine
Michael Watkins,SID81832,Physics
Paul Sanchez,SID81833,Mathematics
Chase Heath,SID81834,Physics
Angel Hebert,SID81835,Psychology
Stephanie Frazier,SID81836,Computer Science
Randy Frazier,SID81837,Computer Science
Laura Manning,SID81838,Philosophy
Sandra Lopez,SID81839,Mathematics
Evan Sharp,SID81840,Physics
Katherine Fisher,SID81841,History
Michael Vasquez,SID81842,Mathematics
Debbie Christian,SID81843,History
Julie Figueroa,SID81844,Engineering
Jessica King,SID81845,Computer Science
Allison Sanders,SID81846,Biology
Karen Lawson,SID81847,Computer Science
Daniel Davis,SID81848,Economics
Patricia Gonzalez,SID81849,Psychology
Adam James,SID81850,Physics
Thomas Estes,SID81851,Engineering
Mr. Nicholas Perry,SID81852,Physics
Jessica Flores,SID81853,Economics
Francisco Sanchez,SID81854,Literature
Juan Andrews,SID81855,History
Susan Buck,SID81856,Medicine
Timothy Smith,SID81857,Art
Deborah Walker,SID81858,Literature
Daisy Greene,SID81859,Literature
Jessica Morse,SID81860,Mathematics
Hannah Schneider,SID81861,Literature
Bonnie Black,SID81862,Physics
Tricia Wang,SID81863,Biology
Kim Mcgee,SID81864,Physics
Benjamin Anthony,SID81865,History
James Valentine,SID81866,Physics
Jessica Garza,SID81867,Engineering
Holly Nguyen,SID81868,Engineering
Kendra Francis,SID81869,Economics
Christopher Thompson,SID81870,Engineering
Mary Cook,SID81871,Philosophy
Richard Rubio,SID81872,Philosophy
Shawn Contreras,SID81873,Computer Science
Donald Roth,SID81874,Philosophy
Scott Williams,SID81875,History
Alyssa Smith,SID81876,Engineering
Meredith Shields,SID81877,Medicine
Lori Clarke,SID81878,Physics
Paul Fowler,SID81879,Physics
Monica Lin,SID81880,Biology
Juan Doyle,SID81881,Computer Science
Heather Stanton,SID81882,Engineering
Dana Ramirez,SID81883,Biology
Larry Barrett,SID81884,Art
Joseph Graham,SID81885,Physics
Ashley Baker,SID81886,Engineering
Kimberly Morris,SID81887,Art
Anna Thompson,SID81888,Economics
Jessica Simpson,SID81889,Engineering
Cristian Allen,SID81890,Biology
Mario Turner,SID81891,Literature
Jennifer Scott,SID81892,Physics
Brandon Singleton,SID81893,Philosophy
Kayla Smith,SID81894,Computer Science
John Morrison,SID81895,Biology
Susan Walker,SID81896,Literature
Timothy Oconnor,SID81897,Computer Science
Karen Robinson,SID81898,Biology
Angela Hicks,SID81899,Physics
Michael Lawrence,SID81900,Engineering
Michelle Smith,SID81901,Physics
Megan Moore,SID81902,Engineering
James Thomas,SID81903,History
Jeremy Ortega,SID81904,Philosophy
Nicole Higgins,SID81905,Art
Brian Turner,SID81906,Medicine
Martha Cunningham,SID81907,Computer Science
Tina Johnson,SID81908,Philosophy
Brandy Crosby,SID81909,Engineering
